"","stadium","full_team_name","team","team_abbr","x","y","d_wall","segment","spray_angle_stadia","fence_height","orientation","distance"
"112","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-46.540079517626,395.934910002238,398.6607981229,"outfield_outer",-5,8,"NE",398.6607981229
"113","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-60.164838086453,389.350258478854,393.971358755328,"outfield_outer",-6.6,8,"NE",393.971358755328
"114","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-73.5735901557616,382.345661316632,389.360087702965,"outfield_outer",-8.2,8,"NE",389.360087702965
"115","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-86.6384474158647,374.750601671346,384.63519602822,"outfield_outer",-9.8,15,"NE",384.63519602822
"116","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-99.1876074310654,366.294187114994,379.485985224927,"outfield_outer",-11.4,15,"NE",379.485985224927
"117","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-111.784691501686,357.909365675559,374.959906246532,"outfield_outer",-13,15,"NE",374.959906246532
"118","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-124.335102278118,349.454783331424,370.914900282696,"outfield_outer",-14.7,15,"NE",370.914900282696
"119","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-136.976502105406,341.138580645835,367.611334610465,"outfield_outer",-16.4,15,"NE",367.611334610465
"120","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-150.193723351693,333.8689069974,366.096437559673,"outfield_outer",-18.2,15,"NE",366.096437559673
"121","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-164.190134251064,328.116161657628,366.904096088225,"outfield_outer",-19.9,15,"NE",366.904096088225
"122","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-178.128460978602,322.227523185991,368.185178013977,"outfield_outer",-21.7,15,"NE",368.185178013977
"123","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-191.985005419254,316.162008308463,369.887358263933,"outfield_outer",-23.5,8,"NE",369.887358263933
"124","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-205.466592609323,309.400142780253,371.409435839918,"outfield_outer",-25.2,8,"NE",371.409435839918
"125","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-212.161044942399,296.033746375159,364.209126717004,"outfield_outer",-26.7,8,"NE",364.209126717004
"126","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-218.410804366388,282.252417708126,356.88892777173,"outfield_outer",-28.3,8,"NE",356.88892777173
"127","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-224.623697685801,268.454201546745,350.0335182381,"outfield_outer",-29.9,8,"NE",350.0335182381
"128","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-230.8054419702,254.642094263494,343.676807791793,"outfield_outer",-31.6,8,"NE",343.676807791793
"129","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-237.000397875004,240.836367902491,337.892504648111,"outfield_outer",-33.4,8,"NE",337.892504648111
"130","RingCentral Coliseum","Oakland Athletics","athletics","OAK",-242.998585496023,226.944673406345,332.493905719459,"outfield_outer",-35.2,8,"NE",332.493905719459
"131","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-233.110165961977,243.79339918982,337.306345868777,"outfield_outer",-32.8,8,"NNW",337.306345868777
"132","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-224.350053148433,256.728773845007,340.943704543236,"outfield_outer",-30.9,8,"NNW",340.943704543236
"133","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-215.386658881998,269.526873087963,345.016156347678,"outfield_outer",-29,8,"NNW",345.016156347678
"134","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-206.41225057754,282.317338671736,349.727174956675,"outfield_outer",-27.1,8,"NNW",349.727174956675
"135","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-197.476374158605,295.135245626941,355.108056177418,"outfield_outer",-25.3,8,"NNW",355.108056177418
"136","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-188.557910838675,307.965269766359,361.104822900653,"outfield_outer",-23.6,8,"NNW",361.104822900653
"137","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-179.662122222921,320.810969354752,367.693018998157,"outfield_outer",-21.9,8,"NNW",367.693018998157
"138","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-170.823557241062,333.695530691048,374.877839984802,"outfield_outer",-20.3,8,"NNW",374.877839984802
"139","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-160.959444371332,345.726230733334,381.358845904231,"outfield_outer",-18.7,8,"NNW",381.358845904231
"140","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-148.337786435061,354.910001474957,384.662459867619,"outfield_outer",-17,8,"NNW",384.662459867619
"141","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-135.552467988122,363.892403438539,388.319652938075,"outfield_outer",-15.3,8,"NNW",388.319652938075
"142","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-122.852804540408,372.994655690951,392.705773776571,"outfield_outer",-13.7,8,"NNW",392.705773776571
"143","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-110.076117912302,381.9893520885,397.533164457552,"outfield_outer",-12.1,8,"NNW",397.533164457552
"144","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-97.2891817723878,390.969484675657,402.892445743885,"outfield_outer",-10.5,8,"NNW",402.892445743885
"145","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-83.4316207259461,397.791203440804,406.446400982763,"outfield_outer",-8.9,8,"NNW",406.446400982763
"146","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-68.0661670638532,400.620210244358,406.361361296812,"outfield_outer",-7.2,8,"NNW",406.361361296812
"147","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-52.6041132626783,402.865168817216,406.28504400024,"outfield_outer",-5.6,8,"NNW",406.28504400024
"148","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-37.0690415551172,404.533007413713,406.227852231969,"outfield_outer",-3.9,8,"NNW",406.227852231969
"149","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-21.4800922728083,405.587987612991,406.156386211031,"outfield_outer",-2.3,8,"NNW",406.156386211031
"150","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",-5.8632300702949,406.0456717,406.088001513418,"outfield_outer",-0.6,8,"NNW",406.088001513418
"151","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",9.76114036649053,405.971756941906,406.089087880667,"outfield_outer",1,8,"NNW",406.089087880667
"152","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",25.370072158433,405.290955317623,406.08422651415,"outfield_outer",2.7,8,"NNW",406.08422651415
"153","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",40.9443412696676,404.045588715894,406.114856712704,"outfield_outer",4.3,8,"NNW",406.114856712704
"154","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",56.4593093275077,402.201730850121,406.145153742565,"outfield_outer",6,8,"NNW",406.145153742565
"155","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",71.8954865966492,399.784258543558,406.197506605089,"outfield_outer",7.6,8,"NNW",406.197506605089
"156","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",87.101069158287,396.4251884721,405.881172640043,"outfield_outer",9.3,8,"NNW",405.881172640043
"157","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",100.267711449569,388.056246863729,400.800779302258,"outfield_outer",10.9,8,"NNW",400.800779302258
"158","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",113.051144826464,379.071131526809,395.569822033467,"outfield_outer",12.5,8,"NNW",395.569822033467
"159","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",125.825647383855,370.073337050805,390.878968909156,"outfield_outer",14.1,8,"NNW",390.878968909156
"160","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",138.600753330987,361.076375750329,386.763904661371,"outfield_outer",15.7,8,"NNW",386.763904661371
"161","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",151.420127520465,352.143038400368,383.318111380296,"outfield_outer",17.5,8,"NNW",383.318111380296
"162","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",163.506411114588,342.298563521927,379.345031685861,"outfield_outer",19.1,8,"NNW",379.345031685861
"163","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",172.583197675023,329.592971241923,372.043662507259,"outfield_outer",20.7,8,"NNW",372.043662507259
"164","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",181.516159310592,316.77305605866,365.093529298468,"outfield_outer",22.4,8,"NNW",365.093529298468
"165","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",190.417269942289,303.930983089835,358.654121925607,"outfield_outer",24.1,8,"NNW",358.654121925607
"166","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",199.343310672463,291.106221241337,352.818065800588,"outfield_outer",25.8,8,"NNW",352.818065800588
"167","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",208.272735322505,278.283815728784,347.590872111582,"outfield_outer",27.6,8,"NNW",347.590872111582
"168","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",217.179863608616,265.445965034193,342.970339111112,"outfield_outer",29.5,8,"NNW",342.970339111112
"169","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",226.114322800877,252.62713015738,339.0400475862,"outfield_outer",31.4,8,"NNW",339.0400475862
"170","Rogers Centre","Toronto Blue Jays","blue_jays","TOR",235.084993673514,239.833593833553,335.834940084551,"outfield_outer",33.3,8,"NNW",335.834940084551
"171","Truist Park","Atlanta Braves","braves","ATL",-238.452535625965,248.383494468719,344.316674111122,"outfield_outer",-32.9,6,"SSE",344.316674111122
"172","Truist Park","Atlanta Braves","braves","ATL",-232.083869462687,261.261744493457,349.457610591811,"outfield_outer",-31.2,6,"SSE",349.457610591811
"173","Truist Park","Atlanta Braves","braves","ATL",-225.889785356654,274.224163414034,355.281700807404,"outfield_outer",-29.6,6,"SSE",355.281700807404
"174","Truist Park","Atlanta Braves","braves","ATL",-219.697169409619,287.187738060719,361.584904467859,"outfield_outer",-28.1,6,"SSE",361.584904467859
"175","Truist Park","Atlanta Braves","braves","ATL",-213.462027000263,300.131268121656,368.299898283144,"outfield_outer",-26.6,6,"SSE",368.299898283144
"176","Truist Park","Atlanta Braves","braves","ATL",-207.230265441448,313.076520190706,375.448119464799,"outfield_outer",-25.1,8,"SSE",375.448119464799
"177","Truist Park","Atlanta Braves","braves","ATL",-198.298040017702,324.009624805595,379.874123416593,"outfield_outer",-23.6,8,"SSE",379.874123416593
"178","Truist Park","Atlanta Braves","braves","ATL",-186.61090337755,332.366085021302,381.17036051059,"outfield_outer",-22,8,"SSE",381.17036051059
"179","Truist Park","Atlanta Braves","braves","ATL",-174.884437634118,340.667205274128,382.934343296454,"outfield_outer",-20.4,8,"SSE",382.934343296454
"180","Truist Park","Atlanta Braves","braves","ATL",-163.097579225282,348.882367545259,385.123002082624,"outfield_outer",-18.8,8,"SSE",385.123002082624
"181","Truist Park","Atlanta Braves","braves","ATL",-151.378289291234,357.193109966449,387.946264676236,"outfield_outer",-17.2,8,"SSE",387.946264676236
"182","Truist Park","Atlanta Braves","braves","ATL",-138.506321038069,363.420252829833,388.919376136495,"outfield_outer",-15.6,8,"SSE",388.919376136495
"183","Truist Park","Atlanta Braves","braves","ATL",-125.119329632092,368.634282396683,389.289199446506,"outfield_outer",-14.1,8,"SSE",389.289199446506
"184","Truist Park","Atlanta Braves","braves","ATL",-111.743638155385,373.876294725643,390.218047283794,"outfield_outer",-12.5,8,"SSE",390.218047283794
"185","Truist Park","Atlanta Braves","braves","ATL",-98.3743015396139,379.134458844437,391.689214922585,"outfield_outer",-10.9,8,"SSE",391.689214922585
"186","Truist Park","Atlanta Braves","braves","ATL",-85.1972765874506,384.847904233568,394.165555738814,"outfield_outer",-9.4,8,"SSE",394.165555738814
"187","Truist Park","Atlanta Braves","braves","ATL",-71.8468938711928,390.156674836704,396.716784467927,"outfield_outer",-7.8,8,"SSE",396.716784467927
"188","Truist Park","Atlanta Braves","braves","ATL",-58.5061334824687,395.489871250367,399.793954327352,"outfield_outer",-6.3,8,"SSE",399.793954327352
"189","Truist Park","Atlanta Braves","braves","ATL",-45.1793939534731,400.857575937266,403.395555037861,"outfield_outer",-4.8,8,"SSE",403.395555037861
"190","Truist Park","Atlanta Braves","braves","ATL",-31.2557505082256,403.82452451,405.03230554557,"outfield_outer",-3.3,8,"SSE",405.03230554557
"191","Truist Park","Atlanta Braves","braves","ATL",-16.8899677080373,403.97426477,404.32719127662,"outfield_outer",-1.8,8,"SSE",404.32719127662
"192","Truist Park","Atlanta Braves","braves","ATL",-2.5226466428742,403.97426477,403.982141118326,"outfield_outer",-0.3,8,"SSE",403.982141118326
"193","Truist Park","Atlanta Braves","braves","ATL",11.844674422289,403.97426477,404.147872577145,"outfield_outer",1.3,8,"SSE",404.147872577145
"194","Truist Park","Atlanta Braves","braves","ATL",26.2119954874522,403.97426477,404.823758324405,"outfield_outer",2.8,8,"SSE",404.823758324405
"195","Truist Park","Atlanta Braves","braves","ATL",40.5536317905796,403.60135089864,405.633637040387,"outfield_outer",4.3,8,"SSE",405.633637040387
"196","Truist Park","Atlanta Braves","braves","ATL",53.7620091590571,398.433099605099,402.043888760599,"outfield_outer",5.8,8,"SSE",402.043888760599
"197","Truist Park","Atlanta Braves","braves","ATL",66.5187382123336,391.823772457558,397.430007921185,"outfield_outer",7.2,8,"SSE",397.430007921185
"198","Truist Park","Atlanta Braves","braves","ATL",79.3041760443505,385.270272938505,393.347601426758,"outfield_outer",8.7,8,"SSE",393.347601426758
"199","Truist Park","Atlanta Braves","braves","ATL",92.0225202876331,378.587330042453,389.6107168813,"outfield_outer",10.2,16,"SSE",389.6107168813
"200","Truist Park","Atlanta Braves","braves","ATL",104.779806376933,371.979805835365,386.455409812961,"outfield_outer",11.8,16,"SSE",386.455409812961
"201","Truist Park","Atlanta Braves","braves","ATL",117.575944359245,365.447984311406,383.896251517566,"outfield_outer",13.4,16,"SSE",383.896251517566
"202","Truist Park","Atlanta Braves","braves","ATL",130.356712253363,358.886877927546,381.828054990839,"outfield_outer",15,16,"SSE",381.828054990839
"203","Truist Park","Atlanta Braves","braves","ATL",143.122596426181,352.295187772449,380.257776955839,"outfield_outer",16.6,16,"SSE",380.257776955839
"204","Truist Park","Atlanta Braves","braves","ATL",153.808083727172,343.03255476443,375.936510927093,"outfield_outer",18.1,16,"SSE",375.936510927093
"205","Truist Park","Atlanta Braves","braves","ATL",162.416722353319,331.52990043437,369.176470786016,"outfield_outer",19.6,16,"SSE",369.176470786016
"206","Truist Park","Atlanta Braves","braves","ATL",171.014469027707,320.019214892207,362.847414924033,"outfield_outer",21.1,16,"SSE",362.847414924033
"207","Truist Park","Atlanta Braves","braves","ATL",179.569977527389,308.477019074714,356.936196156132,"outfield_outer",22.7,16,"SSE",356.936196156132
"208","Truist Park","Atlanta Braves","braves","ATL",188.204861764721,296.994360079729,351.60591563716,"outfield_outer",24.3,16,"SSE",351.60591563716
"209","Truist Park","Atlanta Braves","braves","ATL",196.886992440665,285.547218314217,346.84535700989,"outfield_outer",25.9,16,"SSE",346.84535700989
"210","Truist Park","Atlanta Braves","braves","ATL",205.504991614534,274.051667980819,342.544330418063,"outfield_outer",27.6,16,"SSE",342.544330418063
"211","Truist Park","Atlanta Braves","braves","ATL",214.112084308795,262.548361859156,338.785517639085,"outfield_outer",29.4,16,"SSE",338.785517639085
"212","Truist Park","Atlanta Braves","braves","ATL",222.69579302835,251.027294220878,335.57133172603,"outfield_outer",31.2,16,"SSE",335.57133172603
"213","Truist Park","Atlanta Braves","braves","ATL",231.23905832069,239.476528617262,332.897146055074,"outfield_outer",33,16,"SSE",332.897146055074
"214","American Family Field","Milwaukee Brewers","brewers","MIL",242.964585309818,244.810946195385,344.911856989364,"outfield_outer",33.6,8,"SE",344.911856989364
"215","American Family Field","Milwaukee Brewers","brewers","MIL",231.969144305775,254.621140656705,344.443912965921,"outfield_outer",31.8,8,"SE",344.443912965921
"216","American Family Field","Milwaukee Brewers","brewers","MIL",220.973703301731,264.431335118024,344.60601930782,"outfield_outer",29.9,8,"SE",344.60601930782
"217","American Family Field","Milwaukee Brewers","brewers","MIL",209.978262297688,274.241529579343,345.397288905942,"outfield_outer",28.1,8,"SE",345.397288905942
"218","American Family Field","Milwaukee Brewers","brewers","MIL",198.982821293646,284.051724040662,346.813415398614,"outfield_outer",26.3,8,"SE",346.813415398614
"219","American Family Field","Milwaukee Brewers","brewers","MIL",187.987380289602,293.861918501981,348.846789140752,"outfield_outer",24.5,8,"SE",348.846789140752
"220","American Family Field","Milwaukee Brewers","brewers","MIL",176.991939285557,303.6721129633,351.486697847383,"outfield_outer",22.7,8,"SE",351.486697847383
"221","American Family Field","Milwaukee Brewers","brewers","MIL",174.69697,317.379728416166,362.282932715164,"outfield_outer",21.6,8,"SE",362.282932715164
"222","American Family Field","Milwaukee Brewers","brewers","MIL",165.420962080945,327.877211519367,367.243189902143,"outfield_outer",20.1,8,"SE",367.243189902143
"223","American Family Field","Milwaukee Brewers","brewers","MIL",154.281112806233,337.523112015378,371.112534028797,"outfield_outer",18.4,8,"SE",371.112534028797
"224","American Family Field","Milwaukee Brewers","brewers","MIL",143.14126353152,347.16901251139,375.520631355367,"outfield_outer",16.8,8,"SE",375.520631355367
"225","American Family Field","Milwaukee Brewers","brewers","MIL",129.741465125393,353.209220489081,376.283936956374,"outfield_outer",15.1,8,"SE",376.283936956374
"226","American Family Field","Milwaukee Brewers","brewers","MIL",116.204269490348,359.030214612151,377.367363787904,"outfield_outer",13.5,8,"SE",377.367363787904
"227","American Family Field","Milwaukee Brewers","brewers","MIL",102.667073855302,364.85120873522,379.02101863823,"outfield_outer",11.8,8,"SE",379.02101863823
"228","American Family Field","Milwaukee Brewers","brewers","MIL",89.1298782202565,370.67220285829,381.237481320206,"outfield_outer",10.1,8,"SE",381.237481320206
"229","American Family Field","Milwaukee Brewers","brewers","MIL",75.5926825852109,376.493196981359,384.007006490341,"outfield_outer",8.5,8,"SE",384.007006490341
"230","American Family Field","Milwaukee Brewers","brewers","MIL",63.1284714309096,383.972550635197,389.127387299458,"outfield_outer",7,8,"SE",389.127387299458
"231","American Family Field","Milwaukee Brewers","brewers","MIL",54.4127742271265,395.834402988773,399.5567851865,"outfield_outer",5.9,8,"SE",399.5567851865
"232","American Family Field","Milwaukee Brewers","brewers","MIL",42.0008253851331,401.10424312,403.297264039691,"outfield_outer",4.5,8,"SE",403.297264039691
"233","American Family Field","Milwaukee Brewers","brewers","MIL",27.2651666539361,401.10424312,402.029853570024,"outfield_outer",2.9,8,"SE",402.029853570024
"234","American Family Field","Milwaukee Brewers","brewers","MIL",12.5295079227415,401.10424312,401.299890876704,"outfield_outer",1.3,8,"SE",401.299890876704
"235","American Family Field","Milwaukee Brewers","brewers","MIL",-2.20615080845552,401.10424312,401.110310201892,"outfield_outer",-0.2,8,"SE",401.110310201892
"236","American Family Field","Milwaukee Brewers","brewers","MIL",-16.9418095396526,401.10424312,401.461877093387,"outfield_outer",-1.8,8,"SE",401.461877093387
"237","American Family Field","Milwaukee Brewers","brewers","MIL",-31.6774682708496,401.10424312,402.35317302703,"outfield_outer",-3.4,8,"SE",402.35317302703
"238","American Family Field","Milwaukee Brewers","brewers","MIL",-46.4131270020466,401.10424312,403.780623862731,"outfield_outer",-5,8,"SE",403.780623862731
"239","American Family Field","Milwaukee Brewers","brewers","MIL",-58.785865257309,393.881507066401,398.24417078339,"outfield_outer",-6.4,8,"SE",398.24417078339
"240","American Family Field","Milwaukee Brewers","brewers","MIL",-71.1159219430399,379.487815015213,386.093869543184,"outfield_outer",-8,8,"SE",386.093869543184
"241","American Family Field","Milwaukee Brewers","brewers","MIL",-77.8690297843968,372.450457344346,380.503520319557,"outfield_outer",-8.9,8,"SE",380.503520319557
"242","American Family Field","Milwaukee Brewers","brewers","MIL",-91.3056508485671,366.400924087954,377.606089793831,"outfield_outer",-10.5,8,"SE",377.606089793831
"243","American Family Field","Milwaukee Brewers","brewers","MIL",-104.742271912738,360.351390831563,375.265330665762,"outfield_outer",-12.2,8,"SE",375.265330665762
"244","American Family Field","Milwaukee Brewers","brewers","MIL",-118.178892976908,354.301857575172,373.491709448101,"outfield_outer",-13.8,8,"SE",373.491709448101
"245","American Family Field","Milwaukee Brewers","brewers","MIL",-131.615514041079,348.25232431878,372.293331836242,"outfield_outer",-15.5,8,"SE",372.293331836242
"246","American Family Field","Milwaukee Brewers","brewers","MIL",-145.052135105249,342.202791062389,371.675762068877,"outfield_outer",-17.2,8,"SE",371.675762068877
"247","American Family Field","Milwaukee Brewers","brewers","MIL",-158.48875616942,336.153257805998,371.641895600745,"outfield_outer",-18.9,8,"SE",371.641895600745
"248","American Family Field","Milwaukee Brewers","brewers","MIL",-171.92537723359,330.103724549606,372.191891768795,"outfield_outer",-20.6,8,"SE",372.191891768795
"249","American Family Field","Milwaukee Brewers","brewers","MIL",-185.36199829776,324.054191293215,373.323170065345,"outfield_outer",-22.3,8,"SE",373.323170065345
"250","American Family Field","Milwaukee Brewers","brewers","MIL",-195.887733430668,313.800092963332,369.922292451266,"outfield_outer",-24,8,"SE",369.922292451266
"251","American Family Field","Milwaukee Brewers","brewers","MIL",-206.279675682182,303.3527404526,366.843549404441,"outfield_outer",-25.7,8,"SE",366.843549404441
"252","American Family Field","Milwaukee Brewers","brewers","MIL",-216.671617933696,292.905387941868,364.335225175088,"outfield_outer",-27.4,8,"SE",364.335225175088
"253","American Family Field","Milwaukee Brewers","brewers","MIL",-227.06356018521,282.458035431137,362.409163989543,"outfield_outer",-29.1,8,"SE",362.409163989543
"254","American Family Field","Milwaukee Brewers","brewers","MIL",-237.447031390384,272.005179686869,361.064967135545,"outfield_outer",-30.8,8,"SE",361.064967135545
"255","American Family Field","Milwaukee Brewers","brewers","MIL",-242.769106335346,258.264176938797,354.453415952981,"outfield_outer",-32.4,8,"SE",354.453415952981
"256","American Family Field","Milwaukee Brewers","brewers","MIL",-248.091181280308,244.523174190727,348.340088053855,"outfield_outer",-34.1,8,"SE",348.340088053855
"257","Busch Stadium","St. Louis Cardinals","cardinals","STL",-239.570923402273,261.267580093805,354.478455971432,"outfield_outer",-31.9,8,"NE",354.478455971432
"258","Busch Stadium","St. Louis Cardinals","cardinals","STL",-229.244495538836,271.496193684759,355.335365422818,"outfield_outer",-30.1,8,"NE",355.335365422818
"259","Busch Stadium","St. Louis Cardinals","cardinals","STL",-218.961353609595,281.769892261707,356.844989539884,"outfield_outer",-28.4,8,"NE",356.844989539884
"260","Busch Stadium","St. Louis Cardinals","cardinals","STL",-208.664295073047,292.029618416109,358.917937794407,"outfield_outer",-26.7,8,"NE",358.917937794407
"261","Busch Stadium","St. Louis Cardinals","cardinals","STL",-198.388881737856,302.310577048403,361.593464255835,"outfield_outer",-25,8,"NE",361.593464255835
"262","Busch Stadium","St. Louis Cardinals","cardinals","STL",-188.157000091127,312.633097167235,364.886982677746,"outfield_outer",-23.3,8,"NE",364.886982677746
"263","Busch Stadium","St. Louis Cardinals","cardinals","STL",-177.921959890554,322.952667722252,368.720286125154,"outfield_outer",-21.6,8,"NE",368.720286125154
"264","Busch Stadium","St. Louis Cardinals","cardinals","STL",-167.65936608042,333.24676032958,373.045662492742,"outfield_outer",-20,8,"NE",373.045662492742
"265","Busch Stadium","St. Louis Cardinals","cardinals","STL",-157.327695432354,343.471314261362,377.789025079452,"outfield_outer",-18.5,8,"NE",377.789025079452
"266","Busch Stadium","St. Louis Cardinals","cardinals","STL",-146.988972301358,353.688389762015,383.015972291831,"outfield_outer",-16.9,8,"NE",383.015972291831
"267","Busch Stadium","St. Louis Cardinals","cardinals","STL",-136.670689100885,363.92663321862,388.743452195855,"outfield_outer",-15.4,8,"NE",388.743452195855
"268","Busch Stadium","St. Louis Cardinals","cardinals","STL",-125.233255612143,372.399605732587,392.892904823952,"outfield_outer",-13.9,8,"NE",392.892904823952
"269","Busch Stadium","St. Louis Cardinals","cardinals","STL",-111.433293666658,376.95845642952,393.084032760332,"outfield_outer",-12.4,8,"NE",393.084032760332
"270","Busch Stadium","St. Louis Cardinals","cardinals","STL",-97.5962342173909,381.411178059952,393.699773536252,"outfield_outer",-10.8,8,"NE",393.699773536252
"271","Busch Stadium","St. Louis Cardinals","cardinals","STL",-83.7333380482731,385.78293253184,394.765427733448,"outfield_outer",-9.2,8,"NE",394.765427733448
"272","Busch Stadium","St. Louis Cardinals","cardinals","STL",-69.9136513153196,390.289364489401,396.501836910979,"outfield_outer",-7.6,8,"NE",396.501836910979
"273","Busch Stadium","St. Louis Cardinals","cardinals","STL",-56.0609427109707,394.693218049151,398.654694781884,"outfield_outer",-6.1,8,"NE",398.654694781884
"274","Busch Stadium","St. Louis Cardinals","cardinals","STL",-42.2384297190931,399.190885697067,401.419292222912,"outfield_outer",-4.5,8,"NE",401.419292222912
"275","Busch Stadium","St. Louis Cardinals","cardinals","STL",-28.0852514866804,401.999061114559,402.978940501929,"outfield_outer",-3,8,"NE",402.978940501929
"276","Busch Stadium","St. Louis Cardinals","cardinals","STL",-13.5502798879504,402.02764139,402.255931623945,"outfield_outer",-1.4,8,"NE",402.255931623945
"277","Busch Stadium","St. Louis Cardinals","cardinals","STL",0.985633439353737,402.02764139,402.028849605203,"outfield_outer",0.1,8,"NE",402.028849605203
"278","Busch Stadium","St. Louis Cardinals","cardinals","STL",15.5215467666578,402.02764139,402.327158983378,"outfield_outer",1.7,8,"NE",402.327158983378
"279","Busch Stadium","St. Louis Cardinals","cardinals","STL",30.0573856939191,402.025375619362,403.147428463387,"outfield_outer",3.2,8,"NE",403.147428463387
"280","Busch Stadium","St. Louis Cardinals","cardinals","STL",44.1528297192825,399.091749167159,401.526707238164,"outfield_outer",4.7,8,"NE",401.526707238164
"281","Busch Stadium","St. Louis Cardinals","cardinals","STL",57.9417878824755,394.492521415612,398.724968162097,"outfield_outer",6.3,8,"NE",398.724968162097
"282","Busch Stadium","St. Louis Cardinals","cardinals","STL",71.6596751396707,389.688145096192,396.222108759258,"outfield_outer",7.8,8,"NE",396.222108759258
"283","Busch Stadium","St. Louis Cardinals","cardinals","STL",85.4412063072223,385.067080512532,394.432321481998,"outfield_outer",9.4,8,"NE",394.432321481998
"284","Busch Stadium","St. Louis Cardinals","cardinals","STL",99.1952719885913,380.365021111822,393.086824086343,"outfield_outer",11,8,"NE",393.086824086343
